详情链接,缩略图,楼盘名称,楼盘地址,户型,楼盘状态,楼盘标签,楼盘价格
https://wx.fang.anjuke.com/loupan/414303.html,https://pic4.ajkimg.com/display/xinfang/081a141ac41fc9006549042af3523a71/180x135m.jpg,恒大御澜湾(阳光福邸),[ 锡山 东北塘 ] 承塘路，近春塘路,"['2室', '3室', '4室', '建筑面积：79.54-250㎡']","['在售', '住宅']","['今年交房', '项目在建', '装修交付', '品牌开发商']",最低12000元/㎡起
https://wx.fang.anjuke.com/loupan/429488.html,https://pic4.ajkimg.com/display/xinfang/24f288c4703912cdaa5d92fede36558d/180x135m.jpg,中洲花溪樾,"[ 锡山 鹅湖 ] 甘虞路,近蘅芳路","['3室', '4室', '别墅', '建筑面积：101-205㎡']","['在售', '住宅']","['项目在建', '品牌开发商', '低容积', '小型社区']",最低12500元/㎡起
https://wx.fang.anjuke.com/loupan/248830.html,https://pic4.ajkimg.com/display/xinfang/f60972c3e4f8402127a805275cc104cd/180x135m.jpg,ΜΟΜΛ春风湖上,[ 锡山 鹅湖 ] 景园路，近新园路,"['2室', '3室', '别墅', '建筑面积：86-320㎡']","['在售', '住宅']","['低单价', '项目在建', '低容积', '小型社区']",最低12000元/㎡起
https://wx.fang.anjuke.com/loupan/428539.html,https://pic4.ajkimg.com/display/xinfang/920b52a4d42d55e44655a44f2b23b835/180x135m.jpg,佛奥天佑城,"[ 新吴 新安 ] 菱湖大道,近和风路",['建筑面积：26-78㎡'],"['在售', '办公楼']","['项目在建', '装修交付', 'loft', '小型社区']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/244856.html,https://pic4.ajkimg.com/display/xinfang/73a646204bab0a67c193d580ada26a60/180x135m.jpg,启迪协信中心,[ 新吴 新安 ] 净慧东道，近和风路,"['商住', '建筑面积：48-68㎡']","['在售', '商住']","['低单价', '装修交付', '小型社区', '购物中心']",最低10000元/㎡起
https://wx.fang.anjuke.com/loupan/417885.html,https://pic4.ajkimg.com/display/xinfang/887de567a41ad6d1ed2bfd0e57bf293b/180x135m.jpg,路劲蠡湖院子,[ 滨湖 蠡湖 ] 中南西路369号,"['3室', '4室', '别墅', '建筑面积：106-295㎡']","['在售', '住宅']","['项目在建', '小型社区', '南北通透', '三房朝南']",最低23000元/㎡起
https://wx.fang.anjuke.com/loupan/417137.html,https://pic4.ajkimg.com/display/xinfang/5a403384b3c8f714096e7e6eafaddfbd/180x135m.jpg,融创运河壹号府,[ 梁溪 南长 ] 塘南路131号,"['2室', '3室', '4室', '建筑面积：89-244㎡']","['在售', '住宅']","['项目在建', '轨交房', '品牌开发商', '小型社区']",最低20000元/㎡起
https://wx.fang.anjuke.com/loupan/415110.html,https://pic4.ajkimg.com/display/xinfang/ff9b5aee93aea745b69544ea44c6d739/180x135m.jpg,中邦欢乐颂,"[ 新吴 江溪 ] 太湖大道,近春阳路","['商住', '建筑面积：34-81.94㎡']","['在售', '商住']","['项目在建', '轨交房', '小型社区', '车位充足']",均价11500元/㎡
https://wx.fang.anjuke.com/loupan/239707.html,https://pic4.ajkimg.com/display/xinfang/c84e6526aa69b95f9bdbe502c38f4be6/180x135m.jpg,龙泽半岛逸湾,[ 惠山 玉祁 ] 曙光路近平湖路,"['3室', '4室', '建筑面积：149-184.62㎡']","['在售', '住宅']","['低单价', '低容积', '小型社区', '车位充足']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/447659.html,https://pic4.ajkimg.com/display/xinfang/9ad649f64c2737a868144b851440e02c/180x135m.jpg,雅居乐中央府御璟,[ 滨湖 太湖 ] 观山路与贡湖大道交口处东南侧,"['3室', '4室', '建筑面积：105-143㎡']","['待售', '住宅']","['项目在建', '轨交房', '装修交付', '品牌开发商']",售价待定
https://wx.fang.anjuke.com/loupan/418331.html,https://pic4.ajkimg.com/display/xinfang/cdcd3bc709220917e00fbb281ebad63a/180x135m.jpg,富力运河十号,"[ 梁溪 南长 ] 运河西路,近芦村路","['3室', '4室', '建筑面积：100-155㎡']","['在售', '住宅']","['项目在建', '轨交房', '装修交付', '品牌开发商']",最低22000元/㎡起
https://wx.fang.anjuke.com/loupan/440009.html,https://pic4.ajkimg.com/display/xinfang/1ce36ec9396565d0378e1d58acfa87ed/180x135m.jpg,万科翡翠东方,[ 滨湖 太湖 ] 吴都路与南湖大道交汇处西北侧,"['3室', '4室', '建筑面积：124-189㎡']","['待售', '住宅']","['项目在建', '轨交房', '装修交付', '品牌开发商']",售价待定
https://wx.fang.anjuke.com/loupan/248051.html,https://pic4.ajkimg.com/display/xinfang/3643d9b853b823ec1b317b12847643a2/180x135m.jpg,富力十号,"[ 滨湖 太湖 ] 高浪西路,近立信大道","['3室', '4室', '别墅', '建筑面积：149-350㎡']","['在售', '住宅']","['项目在建', '轨交房', '装修交付', '大平层']",最低23000元/㎡起
https://wx.fang.anjuke.com/loupan/264016.html,https://pic4.ajkimg.com/display/xinfang/f100d9d6ec0e7b1883d0362c01fa4fa5/180x135m.jpg,彩旸香江,[ 梁溪 南长 ] 羊腰湾路与向阳路交叉口东,"['3室', '商住', '建筑面积：51-140㎡']","['待售', '商住']","['项目在建', '轨交房', '低容积', '高绿化率']",售价待定周边均价18313元/m²
https://wx.fang.anjuke.com/loupan/445813.html,https://pic4.ajkimg.com/display/xinfang/a46f1c81aa1b6361637cfa56488f7436/180x135m.jpg,无锡公园悦府,[ 惠山 堰桥 ] 惠源路和堰裕路交汇处,"['3室', '4室', '建筑面积：92-140㎡']","['待售', '住宅']","['项目在建', '装修交付', '低容积', '高绿化率']",售价待定周边均价11450元/m²
https://wx.fang.anjuke.com/loupan/430828.html,https://pic4.ajkimg.com/display/xinfang/51b1168864c432a39ff5ef2ae23ea91e/180x135m.jpg,中海英伦观邸,[ 滨湖 马山 ] 胡埭镇人民路与胡山路交叉口西北侧,"['3室', '4室', '建筑面积：100-167㎡']","['在售', '住宅']","['项目在建', '装修交付', '品牌开发商', '低容积']",最低10500元/㎡起
https://wx.fang.anjuke.com/loupan/250329.html,https://pic4.ajkimg.com/display/xinfang/87c995200d28d901658f3b2ab0976123/180x135m.jpg,华润橡树湾,[ 惠山 堰桥 ] 政和大道近欣惠路,"['2室', '3室', '4室', '别墅', '建筑面积：87-153㎡']","['在售', '住宅']","['新开盘', '今年交房', '低总价', '低单价']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/247657.html,https://pic4.ajkimg.com/display/xinfang/2abd062705105c804ee54b32a550ea8d/180x135m.jpg,红豆香江豪庭,[ 锡山 锡东 ] 东翔路528号,"['3室', '4室', '建筑面积：110-128㎡']","['在售', '住宅']","['今年交房', '项目在建', '轨交房', '品牌开发商']",均价15500元/㎡
https://wx.fang.anjuke.com/loupan/444527.html,https://pic4.ajkimg.com/display/xinfang/77abd31189e8997bee59e4af5b568122/180x135m.jpg,金都跃公馆,[ 惠山 堰桥 ] 政和大道298号（区行政服务中心旁）,"['商住', '建筑面积：40㎡']","['待售', '商住']","['项目在建', '大型社区', '车位充足', '医院']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/436335.html,https://pic4.ajkimg.com/display/xinfang/20e30334924515dbd5b454f70430587d/180x135m.jpg,十里明珠,[ 滨湖 马山 ] 常乐路8号（十里明珠堤西侧）,"['别墅', '建筑面积：117-666.46㎡']","['在售', '别墅']","['今年交房', '项目在建', '低容积', '高绿化率']",总价300万元/套起
https://wx.fang.anjuke.com/loupan/416088.html,https://pic4.ajkimg.com/display/xinfang/2c0b927939485ef645473694c9204d9d/180x135m.jpg,蓝光雍锦里,[ 锡山 东亭 ] 东亭路，近春鑫路,"['3室', '4室', '5室', '建筑面积：107-163㎡']","['在售', '住宅']","['项目在建', '品牌开发商', '小型社区', '购物中心']",最低12000元/㎡起
https://wx.fang.anjuke.com/loupan/251421.html,https://pic4.ajkimg.com/display/xinfang/f5eb9de74c6c053f64365cd7a024d25f/180x135m.jpg,富力城,[ 新吴 江溪 ] 金城东路，近富巷路,"['3室', '4室', '建筑面积：86-140㎡']","['在售', '住宅']","['装修交付', '品牌开发商', '小型社区', '南北通透']",售价待定周边均价12300元/m²
https://wx.fang.anjuke.com/loupan/435556.html,https://pic4.ajkimg.com/display/xinfang/8ec082f7d0bd7dbcd607a03e0da3b4be/180x135m.jpg,太平洋城中城天一公馆,[ 惠山 堰桥 ] 惠山大道与天一路交汇处,['建筑面积：50-68㎡'],"['待售', '商务公寓']","['项目在建', '轨交房', 'loft', '大型社区']",售价待定周边均价11450元/m²
https://wx.fang.anjuke.com/loupan/413432.html,https://pic4.ajkimg.com/display/xinfang/7e465fddcfc613c7711d078557be6032/180x135m.jpg,无锡中关村科技创新园,[ 新吴 硕放 ] 太科园干城路6号（环太湖高速公路新安...,['建筑面积：824.35-20864.09㎡'],"['在售', '办公楼']","['低单价', '装修交付', '银行']",均价5500元/㎡
https://wx.fang.anjuke.com/loupan/432149.html,https://pic4.ajkimg.com/display/xinfang/179664f016d5e84ef92d91e1a1cdf995/180x135m.jpg,绿地观澜湾,[ 梁溪 北塘 ] 县前西街与解放西路交叉口西北侧（原县...,"['3室', '4室', '商住', '建筑面积：55-256㎡']","['在售', '住宅']","['项目在建', '多轨交', '大平层', '品牌开发商']",最低23000元/㎡起
https://wx.fang.anjuke.com/loupan/446415.html,https://pic4.ajkimg.com/display/xinfang/6ccfbe5df5441200c93d65b6a646e265/180x135m.jpg,永乐国际,[ 梁溪 南长 ] 永乐东路68号,['建筑面积：37-37㎡'],"['待售', '办公楼']","['轨交房', '学校', '银行', '便利店']",售价待定周边均价17967元/m²
https://wx.fang.anjuke.com/loupan/415126.html,https://pic4.ajkimg.com/display/xinfang/8940a4d085ef1e37bd19d1db6c156684/180x135m.jpg,玉麒会,"[ 惠山 玉祁 ] 湖西路,近锡玉路","['别墅', '建筑面积：571.2-1104.21㎡']","['待售', '别墅']","['项目在建', '大平层', '南北通透', '大户型']",售价待定周边均价8100元/m²
https://wx.fang.anjuke.com/loupan/252230.html,https://pic4.ajkimg.com/display/xinfang/4aa5269f488eb063cf581fdc34d9f741/180x135m.jpg,玫瑰香堤,[ 锡山 东北塘 ] 锦旺路1号,"['2室', '3室', '4室', '建筑面积：79-130㎡']","['在售', '住宅']","['低单价', '小型社区', '购物中心', '医院']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/244847.html,https://pic4.ajkimg.com/display/xinfang/5a7d31ac941b4c238ad0e14650db5aad/180x135m.jpg,康诗丹郡,[ 锡山 东亭 ] 广源路1号,"['1室', '2室', '3室', '4室', '建筑面积：54.98-251㎡']","['在售', '住宅']","['今年交房', '小型社区', '车位充足', '人车分流']",最低13000元/㎡起
https://wx.fang.anjuke.com/loupan/239786.html,https://pic4.ajkimg.com/display/xinfang/46feebd041c6c0ff416fdbe539c555e4/180x135m.jpg,金域香颂,[ 锡山 锡东 ] 盛源北路近镇南路,"['2室', '3室', '4室', '建筑面积：85-149㎡']","['在售', '住宅']","['低单价', '低容积', '高绿化率', '小型社区']",最低11500元/㎡起
https://wx.fang.anjuke.com/loupan/246561.html,https://pic4.ajkimg.com/display/xinfang/a12ad8a94d848f4aeb9c6ffaaa5424f5/180x135m.jpg,小天鹅望山院墅,[ 梁溪 北塘 ] 钱皋路近惠钱路,"['2室', '3室', '4室', '别墅', '建筑面积：92-305㎡']","['在售', '别墅']","['高绿化率', '小型社区', '车位充足', '旅游地产']",均价17000元/㎡
https://wx.fang.anjuke.com/loupan/239554.html,https://pic4.ajkimg.com/display/xinfang/28f7f0dae0629febeba735ca489edafa/180x135m.jpg,观山名筑,[ 滨湖 太湖 ] 南湖大道，近高浪路,"['1室', '2室', '3室', '4室', '别墅', '建筑面积：54.54-300㎡']","['在售', '住宅']","['项目在建', '轨交房', '大型社区', '车位充足']",均价15500元/㎡
https://wx.fang.anjuke.com/loupan/248832.html,https://pic4.ajkimg.com/display/xinfang/def16abdda557e1ce02bd0589a246430/180x135m.jpg,积水裕沁湖畔庭,[ 新吴 新安 ] 菱湖大道,"['3室', '4室', '别墅', '建筑面积：125-417㎡']","['在售', '住宅']","['装修交付', '大平层', '品牌开发商', '低容积']",最低22000元/㎡起
https://wx.fang.anjuke.com/loupan/434972.html,https://pic4.ajkimg.com/display/xinfang/553d4545acefa2058dc665e92aa5df05/180x135m.jpg,恒大华府,[ 滨湖 太湖 ] 南湖大道与塘铁桥路交汇处,"['3室', '4室', '建筑面积：96.9-218.55㎡']","['在售', '住宅']","['项目在建', '轨交房', '装修交付', '大平层']",最低18000元/㎡起
https://wx.fang.anjuke.com/loupan/239723.html,https://pic4.ajkimg.com/display/xinfang/eda9afafd240fe843bc28ee9285e4a8a/180x135m.jpg,东宝康园,[ 梁溪 南长 ] 清扬路313号,"['2室', '3室', '建筑面积：81-157㎡']","['在售', '商住']","['轨交房', '小型社区', '学校', '银行']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/418463.html,https://pic4.ajkimg.com/display/xinfang/6aa3db00eb76fb3e752ef68c097cd58f/180x135m.jpg,恒大御峰,"[ 锡山 东亭 ] 二泉东路,近纺达路","['3室', '4室', '建筑面积：106-248㎡']","['在售', '住宅']","['项目在建', '轨交房', '装修交付', '大平层']",最低23000元/㎡起
https://wx.fang.anjuke.com/loupan/417720.html,https://pic4.ajkimg.com/display/xinfang/7204cb8c6b77096fc9cd8abba9c28070/180x135m.jpg,中锐星公元,"[ 滨湖 太湖 ] 贡湖大道,近塘铁桥路","['3室', '4室', '建筑面积：110-140㎡']","['在售', '住宅']","['项目在建', '轨交房', '装修交付', '大平层']",最低30000元/㎡起
https://wx.fang.anjuke.com/loupan/439920.html,https://pic4.ajkimg.com/display/xinfang/73aacf487e0ca1769099f358dd9eb42b/180x135m.jpg,金科蠡湖,[ 滨湖 蠡湖 ] 金城西路与蠡湖大道交汇处,"['别墅', '建筑面积：200-320㎡']","['待售', '别墅']","['项目在建', '大平层', '品牌开发商', '低容积']",售价待定
https://wx.fang.anjuke.com/loupan/434582.html,https://pic4.ajkimg.com/display/xinfang/c98f374a2d1736acdc2db687a6c0f508/180x135m.jpg,恒大溪隐府,[ 宜兴 宜城 ] 宜兴市溪隐路100号（市体育中心北侧）,"['4室', '建筑面积：242.47-280.42㎡']","['在售', '住宅']","['项目在建', '装修交付', '大平层', '低容积']",均价20000元/㎡
https://wx.fang.anjuke.com/loupan/239665.html,https://pic4.ajkimg.com/display/xinfang/fee8d40427f30d4b80d89fd70c2790d4/180x135m.jpg,茂业天地观园,[ 梁溪 南长 ] 清扬路138号,"['4室', '5室', '建筑面积：300-460㎡']","['在售', '住宅']","['轨交房', '大平层', '购物中心', '商业街']",最低13000元/㎡起
https://wx.fang.anjuke.com/loupan/239975.html,https://pic4.ajkimg.com/display/xinfang/06f8bec050f7e5c91815549d2c620dc2/180x135m.jpg,圣园,[ 滨湖 马山 ] 梅梁路，近峰影路,"['2室', '3室', '4室', '别墅', '建筑面积：82-370㎡']","['在售', '住宅']","['大型社区', '旅游地产', '学校', '南北通透']",最低16000元/㎡起
https://wx.fang.anjuke.com/loupan/244846.html,https://pic4.ajkimg.com/display/xinfang/f1b60cfc5f3ab17c648fd7317f88fbcd/180x135m.jpg,万业观山泓郡,[ 锡山 锡东 ] 东翔路1509号,"['2室', '3室', '4室', '别墅', '建筑面积：81-300㎡']","['在售', '住宅']","['低单价', '项目在建', '轨交房', '低容积']",均价14000元/㎡
https://wx.fang.anjuke.com/loupan/240139.html,https://pic4.ajkimg.com/display/xinfang/a395110ecdc2172224e56360b70d953e/180x135m.jpg,凤鸣山庄,[ 新吴 鸿山 ] 至贤路，近至德大道,"['别墅', '建筑面积：361-579㎡']","['在售', '别墅']","['低容积', '小型社区', '旅游地产', '南北通透']",总价370万元/套起
https://wx.fang.anjuke.com/loupan/239644.html,https://pic4.ajkimg.com/display/xinfang/7937c03cd6571b37d98361152522b6d7/180x135m.jpg,天安曼哈顿,[ 滨湖 湖滨路 ] 湖滨路809号,"['2室', '3室', '4室', '建筑面积：105-260㎡']","['在售', '住宅']","['高绿化率', '小型社区', '车位充足', '医院']",均价24000元/㎡
https://wx.fang.anjuke.com/loupan/416395.html,https://pic4.ajkimg.com/display/xinfang/5bf9c04c2de8ec2b580cfdc66d0bd5c3/180x135m.jpg,无锡恒大悦珑湾(悦珑府),"[ 梁溪 北塘 ] 吴桥西路,近通惠西路","['3室', '4室', '建筑面积：94.92-201㎡']","['在售', '住宅']","['项目在建', '装修交付', '品牌开发商', '大型社区']",均价23500元/㎡
https://wx.fang.anjuke.com/loupan/250531.html,https://pic4.ajkimg.com/display/xinfang/067385c599ea51c79babc4910c4849af/180x135m.jpg,香缇半岛,[ 惠山 钱桥 ] 香缇路近上伟路,"['3室', '别墅', '建筑面积：90-306.74㎡']","['在售', '别墅']","['今年交房', '低单价', '低容积', '高绿化率']",均价10500元/㎡
https://wx.fang.anjuke.com/loupan/244881.html,https://pic4.ajkimg.com/display/xinfang/0a855a10dc2c2b55b44369235a269905/180x135m.jpg,茂业时代广场,[ 梁溪 北塘 ] 中山路与解放北路交汇处（中山路618号...,"['商住', '建筑面积：36-105㎡']","['在售', '商住']","['多轨交', '装修交付', '小型社区', '车位充足']",均价15000元/㎡
https://wx.fang.anjuke.com/loupan/239791.html,https://pic4.ajkimg.com/display/xinfang/488d4d1268f5c55f76f147739fd8b9a1/180x135m.jpg,华夏东城一品,"[ 锡山 安镇 ] 鑫安路,近锡沪路","['3室', '建筑面积：107.67-125.7㎡']","['在售', '住宅']","['低单价', '高绿化率', '大型社区', '车位充足']",均价14000元/㎡
https://wx.fang.anjuke.com/loupan/240915.html,https://pic4.ajkimg.com/display/xinfang/3418f67b6866a790adb585088fd468c2/180x135m.jpg,深港亚太中心,[ 新吴 坊前 ] 纺城大道299号,"['商住', '建筑面积：46-105㎡']","['在售', '商住']","['低单价', '轨交房', 'loft', '小型社区']",均价11000元/㎡
https://wx.fang.anjuke.com/loupan/264195.html,https://pic4.ajkimg.com/display/xinfang/c8c526ed7eb3af58007586cd77f704a4/180x135m.jpg,红豆天一华府,"[ 锡山 东亭 ] 锡沪路,近柏庄路","['3室', '4室', '建筑面积：112-150㎡']","['在售', '住宅']","['项目在建', '轨交房', '小型社区', '购物中心']",均价25000元/㎡
